,City,Country,Date,Specie,Unnamed: 0,count,max,median,min,variance,iaqi,AQI
294593,Albuquerque,US,2020-02-11 00:00:00,co,294593.0,48,2.7,1.4,0.6,2.4,15,59
294844,Albuquerque,US,2020-02-11 00:00:00,o3,294844.0,70,32.8,24.8,13.6,205.28,20,59
295160,Albuquerque,US,2020-02-11 00:00:00,pm10,295160.0,69,11.0,9.0,3.0,54.57,8,59
295442,Albuquerque,US,2020-02-11 00:00:00,pm25,295442.0,70,32.0,16.0,5.0,477.47,59,59
295509,Albuquerque,US,2020-02-11 00:00:00,no2,295509.0,24,11.2,3.8,1.9,67.8,3,59
294530,Albuquerque,US,2020-02-12 00:00:00,co,294530.0,48,6.4,1.7,0.9,12.26,18,74
294832,Albuquerque,US,2020-02-12 00:00:00,o3,294832.0,72,37.6,24.1,4.0,566.68,20,74
295071,Albuquerque,US,2020-02-12 00:00:00,pm10,295071.0,67,33.0,9.0,4.0,237.69,8,74
295425,Albuquerque,US,2020-02-12 00:00:00,pm25,295425.0,68,48.0,23.0,10.0,586.19,74,74
295582,Albuquerque,US,2020-02-12 00:00:00,no2,295582.0,22,33.4,6.5,2.8,626.66,6,74
294563,Albuquerque,US,2020-02-13 00:00:00,co,294563.0,48,22.9,1.8,0.7,126.4,20,57
294743,Albuquerque,US,2020-02-13 00:00:00,so2,294743.0,4,2.9,1.5,1.5,4.9,1,57
294882,Albuquerque,US,2020-02-13 00:00:00,o3,294882.0,69,35.2,21.6,0.8,934.03,18,57
295076,Albuquerque,US,2020-02-13 00:00:00,pm10,295076.0,72,50.0,9.0,3.0,919.15,8,57
295465,Albuquerque,US,2020-02-13 00:00:00,pm25,295465.0,72,55.0,15.0,5.0,1106.2,57,57
295531,Albuquerque,US,2020-02-13 00:00:00,no2,295531.0,24,35.2,10.2,2.8,960.88,9,57
294573,Albuquerque,US,2020-02-14 00:00:00,co,294573.0,44,11.7,3.4,0.2,67.29,37,76
294710,Albuquerque,US,2020-02-14 00:00:00,so2,294710.0,7,4.3,2.9,1.5,15.87,3,76
294863,Albuquerque,US,2020-02-14 00:00:00,o3,294863.0,62,35.2,21.6,0.8,1170.97,18,76
295091,Albuquerque,US,2020-02-14 00:00:00,pm10,295091.0,58,63.0,15.0,3.0,1675.17,14,76
295375,Albuquerque,US,2020-02-14 00:00:00,pm25,295375.0,58,64.0,24.0,10.0,2269.82,76,76
295580,Albuquerque,US,2020-02-14 00:00:00,no2,295580.0,24,33.4,13.9,3.8,1045.09,12,76
294545,Albuquerque,US,2020-02-15 00:00:00,co,294545.0,45,8.5,1.9,0.2,43.94,20,55
294728,Albuquerque,US,2020-02-15 00:00:00,so2,294728.0,4,2.9,1.5,1.5,4.9,1,55
294856,Albuquerque,US,2020-02-15 00:00:00,o3,294856.0,70,40.0,23.3,0.8,1408.27,19,55
295077,Albuquerque,US,2020-02-15 00:00:00,pm10,295077.0,48,53.0,9.0,4.0,962.97,8,55
295402,Albuquerque,US,2020-02-15 00:00:00,pm25,295402.0,48,64.0,14.0,7.0,2389.34,55,55
295576,Albuquerque,US,2020-02-15 00:00:00,no2,295576.0,23,29.7,15.8,2.8,1055.04,14,55
294579,Albuquerque,US,2020-02-16 00:00:00,co,294579.0,43,6.3,2.4,0.7,17.26,26,53
294778,Albuquerque,US,2020-02-16 00:00:00,o3,294778.0,63,38.4,24.8,0.8,1150.86,20,53
295078,Albuquerque,US,2020-02-16 00:00:00,pm10,295078.0,47,30.0,9.0,3.0,391.17,8,53
295470,Albuquerque,US,2020-02-16 00:00:00,pm25,295470.0,47,47.0,13.0,6.0,958.09,53,53
295586,Albuquerque,US,2020-02-16 00:00:00,no2,295586.0,21,33.4,14.9,2.8,1347.42,13,53
294586,Albuquerque,US,2020-02-17 00:00:00,co,294586.0,48,14.2,1.8,0.4,46.11,20,50
294837,Albuquerque,US,2020-02-17 00:00:00,o3,294837.0,71,34.4,23.3,0.8,918.68,19,50
295139,Albuquerque,US,2020-02-17 00:00:00,pm10,295139.0,47,69.0,11.0,4.0,2306.23,10,50
295445,Albuquerque,US,2020-02-17 00:00:00,pm25,295445.0,47,63.0,12.0,6.0,1059.85,50,50
295515,Albuquerque,US,2020-02-17 00:00:00,no2,295515.0,24,29.7,9.3,2.8,689.13,8,50
294594,Albuquerque,US,2020-02-18 00:00:00,co,294594.0,32,7.7,1.8,0.2,17.23,20,78
294876,Albuquerque,US,2020-02-18 00:00:00,o3,294876.0,70,38.4,23.3,1.6,1031.9,19,78
295053,Albuquerque,US,2020-02-18 00:00:00,pm10,295053.0,55,58.0,18.0,9.0,1134.46,17,78
295386,Albuquerque,US,2020-02-18 00:00:00,pm25,295386.0,55,53.0,25.0,12.0,859.66,78,78
295587,Albuquerque,US,2020-02-18 00:00:00,no2,295587.0,23,26.0,6.5,2.8,406.15,6,78
294554,Albuquerque,US,2020-02-19 00:00:00,co,294554.0,42,7.4,2.6,1.0,21.26,30,95
294818,Albuquerque,US,2020-02-19 00:00:00,o3,294818.0,71,36.8,17.6,0.8,879.02,14,95
295084,Albuquerque,US,2020-02-19 00:00:00,pm10,295084.0,72,66.0,19.0,12.0,1596.9,18,95
295419,Albuquerque,US,2020-02-19 00:00:00,pm25,295419.0,71,69.0,33.0,21.0,1210.49,95,95
295486,Albuquerque,US,2020-02-19 00:00:00,no2,295486.0,24,26.9,13.0,3.8,625.1,12,95
294595,Albuquerque,US,2020-02-20 00:00:00,co,294595.0,42,5.4,1.3,0.6,9.26,15,93
294845,Albuquerque,US,2020-02-20 00:00:00,o3,294845.0,65,28.9,16.8,1.6,392.87,14,93
295074,Albuquerque,US,2020-02-20 00:00:00,pm10,295074.0,59,47.0,19.0,9.0,534.83,18,93
295446,Albuquerque,US,2020-02-20 00:00:00,pm25,295446.0,60,55.0,32.0,16.0,1025.57,93,93
295506,Albuquerque,US,2020-02-20 00:00:00,no2,295506.0,18,28.8,8.4,3.8,405.91,8,93
294616,Albuquerque,US,2020-02-21 00:00:00,co,294616.0,46,4.0,2.0,1.0,5.12,23,91
294819,Albuquerque,US,2020-02-21 00:00:00,o3,294819.0,72,29.6,16.0,3.2,469.95,14,91
295131,Albuquerque,US,2020-02-21 00:00:00,pm10,295131.0,58,53.0,18.0,8.0,669.67,17,91
295414,Albuquerque,US,2020-02-21 00:00:00,pm25,295414.0,58,55.0,31.0,21.0,443.55,91,91
295566,Albuquerque,US,2020-02-21 00:00:00,no2,295566.0,24,18.6,8.4,3.8,216.94,8,91
294532,Albuquerque,US,2020-02-22 00:00:00,co,294532.0,48,4.8,2.3,0.7,14.4,25,115
294871,Albuquerque,US,2020-02-22 00:00:00,o3,294871.0,71,25.6,14.5,0.8,563.03,12,115
295126,Albuquerque,US,2020-02-22 00:00:00,pm10,295126.0,71,50.0,16.0,7.0,524.2,15,115
295396,Albuquerque,US,2020-02-22 00:00:00,pm25,295396.0,72,67.0,41.0,18.0,1555.96,115,115
295563,Albuquerque,US,2020-02-22 00:00:00,no2,295563.0,24,22.3,13.0,2.8,374.42,12,115
294611,Albuquerque,US,2020-02-23 00:00:00,co,294611.0,44,4.6,1.7,0.7,7.69,18,53
294846,Albuquerque,US,2020-02-23 00:00:00,o3,294846.0,65,39.2,25.6,4.0,992.17,21,53
295112,Albuquerque,US,2020-02-23 00:00:00,pm10,295112.0,70,23.0,6.0,1.0,244.79,6,53
295380,Albuquerque,US,2020-02-23 00:00:00,pm25,295380.0,72,61.0,13.0,3.0,2354.15,53,53
295553,Albuquerque,US,2020-02-23 00:00:00,no2,295553.0,21,21.3,5.6,1.9,423.12,5,53
294533,Albuquerque,US,2020-02-24 00:00:00,co,294533.0,38,8.3,1.7,0.7,19.48,18,61
294756,Albuquerque,US,2020-02-24 00:00:00,so2,294756.0,5,2.9,1.5,1.5,3.92,1,61
294774,Albuquerque,US,2020-02-24 00:00:00,o3,294774.0,66,39.2,30.4,0.8,1113.58,25,61
295085,Albuquerque,US,2020-02-24 00:00:00,pm10,295085.0,68,47.0,15.0,1.0,1038.24,14,61
295466,Albuquerque,US,2020-02-24 00:00:00,pm25,295466.0,69,62.0,17.0,5.0,822.34,61,61
295498,Albuquerque,US,2020-02-24 00:00:00,no2,295498.0,18,31.5,4.7,1.0,852.04,4,61
294581,Albuquerque,US,2020-02-25 00:00:00,co,294581.0,45,2.4,1.5,0.7,1.99,17,33
294770,Albuquerque,US,2020-02-25 00:00:00,so2,294770.0,3,1.5,1.5,1.5,0.0,1,33
294877,Albuquerque,US,2020-02-25 00:00:00,o3,294877.0,62,37.6,30.4,20.0,193.44,25,33
295062,Albuquerque,US,2020-02-25 00:00:00,pm10,295062.0,69,19.0,8.0,3.0,121.44,7,33
295385,Albuquerque,US,2020-02-25 00:00:00,pm25,295385.0,70,30.0,8.0,3.0,294.17,33,33
295537,Albuquerque,US,2020-02-25 00:00:00,no2,295537.0,24,11.2,3.8,1.9,67.04,3,33
294603,Albuquerque,US,2020-02-26 00:00:00,co,294603.0,36,5.9,1.8,0.6,16.74,20,68
294825,Albuquerque,US,2020-02-26 00:00:00,o3,294825.0,37,33.6,20.0,0.8,895.56,17,68
295065,Albuquerque,US,2020-02-26 00:00:00,pm10,295065.0,47,52.0,14.0,9.0,773.48,13,68
295433,Albuquerque,US,2020-02-26 00:00:00,pm25,295433.0,48,52.0,20.0,11.0,605.67,68,68
295591,Albuquerque,US,2020-02-26 00:00:00,no2,295591.0,20,26.9,8.4,2.8,454.65,8,68
294607,Albuquerque,US,2020-02-27 00:00:00,co,294607.0,47,7.4,1.9,0.5,26.53,20,53
294722,Albuquerque,US,2020-02-27 00:00:00,so2,294722.0,5,2.9,1.5,1.5,5.88,1,53
294779,Albuquerque,US,2020-02-27 00:00:00,o3,294779.0,54,36.8,29.6,0.8,1136.19,25,53
295161,Albuquerque,US,2020-02-27 00:00:00,pm10,295161.0,64,63.0,11.0,5.0,1487.78,10,53
295383,Albuquerque,US,2020-02-27 00:00:00,pm25,295383.0,63,44.0,13.0,7.0,953.17,53,53
295541,Albuquerque,US,2020-02-27 00:00:00,no2,295541.0,22,38.0,14.9,2.8,1688.57,13,53
294529,Albuquerque,US,2020-02-28 00:00:00,co,294529.0,48,10.0,2.0,0.7,42.8,23,63
294792,Albuquerque,US,2020-02-28 00:00:00,o3,294792.0,72,36.8,23.3,0.8,1212.4,19,63
295127,Albuquerque,US,2020-02-28 00:00:00,pm10,295127.0,72,75.0,14.0,6.0,2315.96,13,63
295476,Albuquerque,US,2020-02-28 00:00:00,pm25,295476.0,72,67.0,18.0,7.0,1458.54,63,63
295532,Albuquerque,US,2020-02-28 00:00:00,no2,295532.0,24,33.4,17.6,3.8,1081.17,16,63
294542,Albuquerque,US,2020-02-29 00:00:00,co,294542.0,48,6.5,2.6,0.2,33.55,30,57
294731,Albuquerque,US,2020-02-29 00:00:00,so2,294731.0,4,2.9,1.5,1.5,4.9,1,57
294838,Albuquerque,US,2020-02-29 00:00:00,o3,294838.0,69,40.0,30.4,0.8,1775.62,25,57
295140,Albuquerque,US,2020-02-29 00:00:00,pm10,295140.0,72,46.0,16.0,5.0,864.79,15,57
295457,Albuquerque,US,2020-02-29 00:00:00,pm25,295457.0,72,60.0,15.0,7.0,1722.6,57,57
295592,Albuquerque,US,2020-02-29 00:00:00,no2,295592.0,24,32.5,17.6,2.8,1053.93,16,57
294589,Albuquerque,US,2020-03-01 00:00:00,co,294589.0,37,3.4,1.5,0.2,7.32,17,50
294878,Albuquerque,US,2020-03-01 00:00:00,o3,294878.0,66,39.2,30.4,10.4,573.54,25,50
295103,Albuquerque,US,2020-03-01 00:00:00,pm10,295103.0,68,30.0,10.0,7.0,167.5,9,50
295397,Albuquerque,US,2020-03-01 00:00:00,pm25,295397.0,72,45.0,12.0,8.0,302.82,50,50
295526,Albuquerque,US,2020-03-01 00:00:00,no2,295526.0,21,21.3,5.6,1.9,408.98,5,50
294510,Albuquerque,US,2020-03-02 00:00:00,co,294510.0,26,11.0,2.2,0.7,60.05,25,57
294732,Albuquerque,US,2020-03-02 00:00:00,so2,294732.0,5,2.9,1.5,1.5,3.92,1,57
294780,Albuquerque,US,2020-03-02 00:00:00,o3,294780.0,39,37.6,19.2,0.8,1663.75,16,57
295108,Albuquerque,US,2020-03-02 00:00:00,pm10,295108.0,39,127.0,12.0,5.0,6481.23,11,57
295461,Albuquerque,US,2020-03-02 00:00:00,pm25,295461.0,39,73.0,15.0,8.0,2127.22,57,57
295567,Albuquerque,US,2020-03-02 00:00:00,no2,295567.0,10,28.8,18.6,1.9,758.18,17,57
294515,Albuquerque,US,2020-03-03 00:00:00,co,294515.0,30,5.6,1.7,0.7,18.2,18,57
294733,Albuquerque,US,2020-03-03 00:00:00,so2,294733.0,3,1.5,1.5,1.5,0.0,1,57
294883,Albuquerque,US,2020-03-03 00:00:00,o3,294883.0,51,40.0,29.6,4.8,975.87,25,57
295116,Albuquerque,US,2020-03-03 00:00:00,pm10,295116.0,51,123.0,16.0,8.0,2611.74,15,57
295473,Albuquerque,US,2020-03-03 00:00:00,pm25,295473.0,51,78.0,15.0,10.0,976.63,57,57
295593,Albuquerque,US,2020-03-03 00:00:00,no2,295593.0,2,19.5,16.7,16.7,39.2,15,57
294617,Albuquerque,US,2020-03-04 00:00:00,co,294617.0,47,6.7,1.9,0.7,16.24,20,66
294737,Albuquerque,US,2020-03-04 00:00:00,so2,294737.0,3,1.5,1.5,1.5,0.0,1,66
294858,Albuquerque,US,2020-03-04 00:00:00,o3,294858.0,69,43.2,28.9,2.4,1406.07,24,66
295105,Albuquerque,US,2020-03-04 00:00:00,pm10,295105.0,72,51.0,18.0,9.0,1052.76,17,66
295462,Albuquerque,US,2020-03-04 00:00:00,pm25,295462.0,72,41.0,19.0,13.0,474.49,66,66
295577,Albuquerque,US,2020-03-04 00:00:00,no2,295577.0,24,32.5,7.5,2.8,569.83,7,66
294591,Albuquerque,US,2020-03-05 00:00:00,co,294591.0,45,8.3,1.4,0.5,29.9,15,76
294723,Albuquerque,US,2020-03-05 00:00:00,so2,294723.0,5,2.9,1.5,1.5,3.92,1,76
294839,Albuquerque,US,2020-03-05 00:00:00,o3,294839.0,72,41.6,32.8,0.8,1189.82,27,76
295132,Albuquerque,US,2020-03-05 00:00:00,pm10,295132.0,71,121.0,23.0,11.0,4305.9,21,76
295435,Albuquerque,US,2020-03-05 00:00:00,pm25,295435.0,71,88.0,24.0,15.0,2422.07,76,76
295554,Albuquerque,US,2020-03-05 00:00:00,no2,295554.0,23,33.4,5.6,2.8,784.49,5,76
294520,Albuquerque,US,2020-03-06 00:00:00,co,294520.0,48,13.2,1.6,0.6,38.15,18,68
294761,Albuquerque,US,2020-03-06 00:00:00,so2,294761.0,3,1.5,1.5,1.5,0.0,1,68
294833,Albuquerque,US,2020-03-06 00:00:00,o3,294833.0,72,41.6,28.9,0.8,1140.64,24,68
295133,Albuquerque,US,2020-03-06 00:00:00,pm10,295133.0,72,83.0,22.0,12.0,1748.04,20,68
295467,Albuquerque,US,2020-03-06 00:00:00,pm25,295467.0,72,46.0,20.0,13.0,352.67,68,68
295487,Albuquerque,US,2020-03-06 00:00:00,no2,295487.0,24,30.6,7.5,2.8,704.25,7,68
294582,Albuquerque,US,2020-03-07 00:00:00,co,294582.0,48,3.4,1.6,0.4,6.6,18,63
294771,Albuquerque,US,2020-03-07 00:00:00,so2,294771.0,4,1.5,1.5,1.5,0.0,1,63
294826,Albuquerque,US,2020-03-07 00:00:00,o3,294826.0,71,42.4,33.6,6.4,1008.33,28,63
295106,Albuquerque,US,2020-03-07 00:00:00,pm10,295106.0,72,46.0,17.0,10.0,553.45,16,63
295392,Albuquerque,US,2020-03-07 00:00:00,pm25,295392.0,72,39.0,18.0,14.0,399.03,63,63
295513,Albuquerque,US,2020-03-07 00:00:00,no2,295513.0,24,23.2,4.7,2.8,451.32,4,63
294555,Albuquerque,US,2020-03-08 00:00:00,co,294555.0,44,2.6,1.0,0.3,3.09,11,53
294696,Albuquerque,US,2020-03-08 00:00:00,so2,294696.0,3,1.5,1.5,1.5,0.0,1,53
294787,Albuquerque,US,2020-03-08 00:00:00,o3,294787.0,66,33.6,28.1,12.1,172.25,24,53
295113,Albuquerque,US,2020-03-08 00:00:00,pm10,295113.0,72,33.0,10.0,2.0,269.86,9,53
295468,Albuquerque,US,2020-03-08 00:00:00,pm25,295468.0,72,44.0,13.0,6.0,300.7,53,53
295570,Albuquerque,US,2020-03-08 00:00:00,no2,295570.0,21,12.1,2.8,1.9,51.63,2,53
294539,Albuquerque,US,2020-03-09 00:00:00,co,294539.0,43,5.9,1.3,0.4,17.93,15,63
294762,Albuquerque,US,2020-03-09 00:00:00,so2,294762.0,2,1.5,1.5,1.5,0.0,1,63
294813,Albuquerque,US,2020-03-09 00:00:00,o3,294813.0,72,44.0,28.1,0.8,1300.48,24,63
295066,Albuquerque,US,2020-03-09 00:00:00,pm10,295066.0,72,79.0,10.0,4.0,1127.98,9,63
295481,Albuquerque,US,2020-03-09 00:00:00,pm25,295481.0,72,59.0,18.0,10.0,465.85,63,63
295555,Albuquerque,US,2020-03-09 00:00:00,no2,295555.0,17,21.3,3.8,2.8,215.25,3,63
294618,Albuquerque,US,2020-03-10 00:00:00,co,294618.0,45,6.4,1.4,0.5,14.71,15,53
294704,Albuquerque,US,2020-03-10 00:00:00,so2,294704.0,5,2.9,1.5,1.5,3.92,1,53
294823,Albuquerque,US,2020-03-10 00:00:00,o3,294823.0,69,35.2,27.2,0.8,540.69,23,53
295137,Albuquerque,US,2020-03-10 00:00:00,pm10,295137.0,70,85.0,10.0,1.0,1965.19,9,53
295398,Albuquerque,US,2020-03-10 00:00:00,pm25,295398.0,70,51.0,13.0,5.0,838.64,53,53
295493,Albuquerque,US,2020-03-10 00:00:00,no2,295493.0,12,25.1,6.5,2.8,668.37,6,53
294522,Albuquerque,US,2020-03-11 00:00:00,co,294522.0,46,2.5,1.2,0.4,3.97,12,33
294724,Albuquerque,US,2020-03-11 00:00:00,so2,294724.0,3,1.5,1.5,1.5,0.0,1,33
294859,Albuquerque,US,2020-03-11 00:00:00,o3,294859.0,71,28.9,21.6,4.0,296.26,18,33
295063,Albuquerque,US,2020-03-11 00:00:00,pm10,295063.0,70,44.0,7.0,1.0,418.53,6,33
295403,Albuquerque,US,2020-03-11 00:00:00,pm25,295403.0,72,21.0,8.0,1.0,163.37,33,33
295547,Albuquerque,US,2020-03-11 00:00:00,no2,295547.0,23,11.2,3.8,1.0,87.96,3,33
294521,Albuquerque,US,2020-03-12 00:00:00,co,294521.0,46,3.7,1.2,0.2,8.03,12,33
294713,Albuquerque,US,2020-03-12 00:00:00,so2,294713.0,4,1.5,1.5,1.5,0.0,1,33
294788,Albuquerque,US,2020-03-12 00:00:00,o3,294788.0,71,29.6,24.1,0.8,592.13,20,33
295145,Albuquerque,US,2020-03-12 00:00:00,pm10,295145.0,66,34.0,5.0,1.0,438.84,5,33
295429,Albuquerque,US,2020-03-12 00:00:00,pm25,295429.0,68,36.0,8.0,2.0,264.59,33,33
295583,Albuquerque,US,2020-03-12 00:00:00,no2,295583.0,22,18.6,3.8,1.0,257.91,3,33
294523,Albuquerque,US,2020-03-13 00:00:00,co,294523.0,45,2.0,1.2,0.2,2.76,12,25
294725,Albuquerque,US,2020-03-13 00:00:00,so2,294725.0,2,1.5,1.5,1.5,0.0,1,25
294798,Albuquerque,US,2020-03-13 00:00:00,o3,294798.0,69,40.0,28.1,18.4,302.26,24,25
295107,Albuquerque,US,2020-03-13 00:00:00,pm10,295107.0,69,15.0,4.0,1.0,110.39,4,25
295393,Albuquerque,US,2020-03-13 00:00:00,pm25,295393.0,72,13.0,6.0,2.0,58.97,25,25
295514,Albuquerque,US,2020-03-13 00:00:00,no2,295514.0,21,5.6,3.8,1.9,12.13,3,25
294524,Albuquerque,US,2020-03-14 00:00:00,co,294524.0,45,3.7,1.4,0.6,4.54,15,25
294738,Albuquerque,US,2020-03-14 00:00:00,so2,294738.0,3,1.5,1.5,1.5,0.0,1,25
294834,Albuquerque,US,2020-03-14 00:00:00,o3,294834.0,71,36.8,27.2,4.8,547.38,23,25
295146,Albuquerque,US,2020-03-14 00:00:00,pm10,295146.0,72,24.0,4.0,1.0,205.82,4,25
295420,Albuquerque,US,2020-03-14 00:00:00,pm25,295420.0,72,27.0,6.0,3.0,199.65,25,25
295546,Albuquerque,US,2020-03-14 00:00:00,no2,295546.0,22,24.1,3.8,1.0,307.17,3,25
294590,Albuquerque,US,2020-03-15 00:00:00,co,294590.0,44,3.0,1.5,0.9,3.07,17,53
294700,Albuquerque,US,2020-03-15 00:00:00,so2,294700.0,3,1.5,1.5,1.5,0.0,1,53
294814,Albuquerque,US,2020-03-15 00:00:00,o3,294814.0,66,38.4,32.8,5.6,765.4,27,53
295151,Albuquerque,US,2020-03-15 00:00:00,pm10,295151.0,69,29.0,9.0,3.0,215.03,8,53
295399,Albuquerque,US,2020-03-15 00:00:00,pm25,295399.0,72,44.0,13.0,5.0,641.67,53,53
295578,Albuquerque,US,2020-03-15 00:00:00,no2,295578.0,21,19.5,4.7,1.9,220.25,4,53
294619,Albuquerque,US,2020-03-16 00:00:00,co,294619.0,44,8.2,1.6,1.0,18.53,18,53
294718,Albuquerque,US,2020-03-16 00:00:00,so2,294718.0,4,1.5,1.5,1.5,0.0,1,53
294884,Albuquerque,US,2020-03-16 00:00:00,o3,294884.0,53,45.6,28.9,0.8,1764.59,24,53
295128,Albuquerque,US,2020-03-16 00:00:00,pm10,295128.0,70,83.0,10.0,4.0,1759.52,9,53
295376,Albuquerque,US,2020-03-16 00:00:00,pm25,295376.0,70,62.0,13.0,7.0,942.11,53,53
295524,Albuquerque,US,2020-03-16 00:00:00,no2,295524.0,20,19.5,5.6,1.9,346.22,5,53
294550,Albuquerque,US,2020-03-17 00:00:00,co,294550.0,48,9.8,1.5,0.2,34.24,17,53
294705,Albuquerque,US,2020-03-17 00:00:00,so2,294705.0,9,2.9,1.5,1.5,4.9,1,53
294810,Albuquerque,US,2020-03-17 00:00:00,o3,294810.0,54,39.2,28.9,0.8,1749.93,24,53
295096,Albuquerque,US,2020-03-17 00:00:00,pm10,295096.0,71,123.0,13.0,6.0,4705.96,12,53
295436,Albuquerque,US,2020-03-17 00:00:00,pm25,295436.0,71,48.0,13.0,7.0,1237.06,53,53
295517,Albuquerque,US,2020-03-17 00:00:00,no2,295517.0,24,32.5,3.8,2.8,1105.59,3,53
294511,Albuquerque,US,2020-03-18 00:00:00,co,294511.0,42,11.4,1.3,0.3,41.57,15,46
294767,Albuquerque,US,2020-03-18 00:00:00,so2,294767.0,3,1.5,1.5,1.5,0.0,1,46
294864,Albuquerque,US,2020-03-18 00:00:00,o3,294864.0,70,37.6,29.6,0.8,773.23,25,46
295072,Albuquerque,US,2020-03-18 00:00:00,pm10,295072.0,72,185.0,9.0,1.0,6754.99,8,46
295437,Albuquerque,US,2020-03-18 00:00:00,pm25,295437.0,72,68.0,11.0,2.0,1813.3,46,46
295494,Albuquerque,US,2020-03-18 00:00:00,no2,295494.0,22,22.3,3.8,1.0,274.11,3,46
294612,Albuquerque,US,2020-03-19 00:00:00,co,294612.0,44,2.4,1.3,0.4,3.12,15,27
294759,Albuquerque,US,2020-03-19 00:00:00,so2,294759.0,2,1.5,1.5,1.5,0.0,1,27
294807,Albuquerque,US,2020-03-19 00:00:00,o3,294807.0,71,40.0,32.8,19.2,253.35,27,27
295136,Albuquerque,US,2020-03-19 00:00:00,pm10,295136.0,66,20.0,4.0,1.0,136.79,4,27
295407,Albuquerque,US,2020-03-19 00:00:00,pm25,295407.0,71,25.0,4.0,2.0,195.64,17,27
295510,Albuquerque,US,2020-03-19 00:00:00,no2,295510.0,21,11.2,2.8,1.0,101.12,2,27
294528,Albuquerque,US,2020-03-20 00:00:00,co,294528.0,47,9.4,1.4,0.6,36.98,15,53
294763,Albuquerque,US,2020-03-20 00:00:00,so2,294763.0,8,2.9,1.5,1.5,4.2,1,53
294861,Albuquerque,US,2020-03-20 00:00:00,o3,294861.0,71,36.8,26.4,0.8,1146.78,22,53
295155,Albuquerque,US,2020-03-20 00:00:00,pm10,295155.0,70,54.0,9.0,3.0,775.87,8,53
295415,Albuquerque,US,2020-03-20 00:00:00,pm25,295415.0,72,43.0,13.0,5.0,497.06,53,53
295495,Albuquerque,US,2020-03-20 00:00:00,no2,295495.0,24,29.7,3.8,1.0,963.38,3,53
294608,Albuquerque,US,2020-03-21 00:00:00,co,294608.0,48,4.9,1.4,0.6,11.01,15,57
294764,Albuquerque,US,2020-03-21 00:00:00,so2,294764.0,4,1.5,1.5,1.5,0.0,1,57
294793,Albuquerque,US,2020-03-21 00:00:00,o3,294793.0,69,39.2,21.6,6.4,928.79,18,57
295162,Albuquerque,US,2020-03-21 00:00:00,pm10,295162.0,72,20.0,10.0,4.0,165.0,9,57
295423,Albuquerque,US,2020-03-21 00:00:00,pm25,295423.0,72,40.0,15.0,8.0,552.01,57,57
295548,Albuquerque,US,2020-03-21 00:00:00,no2,295548.0,24,23.2,3.8,1.9,392.57,3,57
294583,Albuquerque,US,2020-03-22 00:00:00,co,294583.0,44,3.9,1.5,0.7,6.75,17,55
294739,Albuquerque,US,2020-03-22 00:00:00,so2,294739.0,3,1.5,1.5,1.5,0.0,1,55
294885,Albuquerque,US,2020-03-22 00:00:00,o3,294885.0,68,45.6,32.0,6.4,1339.85,27,55
295109,Albuquerque,US,2020-03-22 00:00:00,pm10,295109.0,66,37.0,9.0,5.0,246.79,8,55
295400,Albuquerque,US,2020-03-22 00:00:00,pm25,295400.0,72,70.0,14.0,8.0,1037.74,55,55
295595,Albuquerque,US,2020-03-22 00:00:00,no2,295595.0,16,26.0,6.5,1.9,539.25,6,55
294551,Albuquerque,US,2020-03-23 00:00:00,co,294551.0,48,6.6,1.4,0.7,9.75,15,50
294768,Albuquerque,US,2020-03-23 00:00:00,so2,294768.0,2,1.5,1.5,1.5,0.0,1,50
294840,Albuquerque,US,2020-03-23 00:00:00,o3,294840.0,69,49.6,35.2,0.8,1870.74,30,50
295067,Albuquerque,US,2020-03-23 00:00:00,pm10,295067.0,72,40.0,10.0,6.0,524.93,9,50
295430,Albuquerque,US,2020-03-23 00:00:00,pm25,295430.0,72,36.0,12.0,8.0,345.0,50,50
295543,Albuquerque,US,2020-03-23 00:00:00,no2,295543.0,17,16.7,2.8,1.0,268.91,2,50
294534,Albuquerque,US,2020-03-24 00:00:00,co,294534.0,45,4.0,1.2,0.6,4.26,12,34
294694,Albuquerque,US,2020-03-24 00:00:00,so2,294694.0,4,1.5,1.5,1.5,0.0,1,34
294820,Albuquerque,US,2020-03-24 00:00:00,o3,294820.0,71,47.2,40.0,8.0,758.26,34,34
295092,Albuquerque,US,2020-03-24 00:00:00,pm10,295092.0,68,50.0,7.0,1.0,678.29,6,34
295408,Albuquerque,US,2020-03-24 00:00:00,pm25,295408.0,67,28.0,5.0,2.0,319.21,21,34
295511,Albuquerque,US,2020-03-24 00:00:00,no2,295511.0,21,9.3,3.8,1.0,59.89,3,34
294552,Albuquerque,US,2020-03-25 00:00:00,co,294552.0,45,3.2,1.4,0.5,2.66,15,42
294719,Albuquerque,US,2020-03-25 00:00:00,so2,294719.0,3,1.5,1.5,1.5,0.0,1,42
294799,Albuquerque,US,2020-03-25 00:00:00,o3,294799.0,70,46.5,36.8,4.8,771.32,31,42
295060,Albuquerque,US,2020-03-25 00:00:00,pm10,295060.0,67,92.0,10.0,4.0,3062.9,9,42
295458,Albuquerque,US,2020-03-25 00:00:00,pm25,295458.0,67,56.0,10.0,6.0,964.96,42,42
295488,Albuquerque,US,2020-03-25 00:00:00,no2,295488.0,22,11.2,2.8,1.9,60.78,2,42
